"site_name";"Latitude";"Longitude";"site_archive_area";"site_archive_hight";"site_depositional_environment";"pollen_roc";"pollen_pal_rich";"pollen_ap_nap";"pollen_cerealia.t";"pollen_plantago.l";"pollen_plantago.mm";"pollen_plantago.t";"pollen_polygonum.a";"pollen_rumex.aa";"pollen_rumex.t";"pollen_urtica";"pollen_time";"pollen_time_recal";"pollen_depth";"characc_val";"characc_time";"characc_time_recal";"charconc1_val";"charconc1_time";"charconc1_time_recal";"charconc2_val";"charconc2_time";"charconc2_time_recal";"geochem_Na";"geochem_SM_value";"geochem_SM";"geochem_Ca";"geochem_P";"geochem_K";"geochem_Mn";"geochem_Mg";"geochem_Al";"geochem_Fe";"geochem_time";"toc_val";"toc_time";"toc_time_recal";"age_depth (cm)";"age_depth_range (cm)";"age_lab_code";"age_dated_material";"age_dating_method";"age_date_uncal_BP (a)";"age_date_uncal_range (a)";"age_date_cal_BP_used (a)";"age_Calibration_curve";"age_Calibration_prog";"id";"TIME_MIN";"TIME_MAX"
"Steregoiu";"47.81333";"23.54472";"0.5";"750";"dried out crater lake";"";"";"77.5";"0";"0";"0";"-1";"0";"0";"-1";"0";"3910";"3856";"125";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400789";"4000";"4000"
"Steregoiu";"47.81333";"23.54472";"0.5";"750";"dried out crater lake";"";"";"73.3";"0";"0";"0";"-1";"0";"0.4";"-1";"0.3";"4000";"3922";"127";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400790";"4000";"4000"
"Steregoiu";"47.81333";"23.54472";"0.5";"750";"dried out crater lake";"";"";"76";"0";"0";"0";"-1";"0";"0";"-1";"0";"4100";"3987";"129";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400791";"4000";"4000"
"Steregoiu";"47.81333";"23.54472";"0.5";"750";"dried out crater lake";"";"";"64.5";"0";"0";"0";"-1";"0";"0";"-1";"0";"4200";"4089";"131";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400792";"4000";"4000"
"Steregoiu";"47.81333";"23.54472";"0.5";"750";"dried out crater lake";"";"";"64";"0";"0";"0";"-1";"0";"0";"-1";"0";"4400";"4228";"133";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400793";"4500";"4500"
"Steregoiu";"47.81333";"23.54472";"0.5";"750";"dried out crater lake";"";"";"68";"0";"0";"0";"-1";"0";"0";"-1";"0";"4500";"4436";"136";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400794";"4500";"4500"
"Steregoiu";"47.81333";"23.54472";"0.5";"750";"dried out crater lake";"";"";"66";"0";"0";"0";"-1";"0";"0";"-1";"0";"4670";"4575";"138";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400795";"4500";"4500"
"Steregoiu";"47.81333";"23.54472";"0.5";"750";"dried out crater lake";"";"";"49";"0";"0";"0";"-1";"0";"0";"-1";"0";"4700";"4713";"140";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400796";"4500";"4500"
"Steregoiu";"47.81333";"23.54472";"0.5";"750";"dried out crater lake";"";"";"58.8";"0";"0";"0";"-1";"0";"0";"-1";"0";"4990";"4852";"142";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400797";"5000";"5000"
"Steregoiu";"47.81333";"23.54472";"0.5";"750";"dried out crater lake";"";"";"44.3";"0";"0";"0";"-1";"0";"0";"-1";"0";"5150";"4990";"144";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400798";"5000";"5000"
"Steregoiu";"47.81333";"23.54472";"0.5";"750";"dried out crater lake";"";"";"56";"0";"0";"0";"-1";"0";"0";"-1";"0";"5280";"5129";"146";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400799";"5500";"5500"
"Steregoiu";"47.81333";"23.54472";"0.5";"750";"dried out crater lake";"";"";"57";"0";"0";"0";"-1";"0";"0";"-1";"0";"5400";"5337";"149";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400800";"5500";"5500"
"Steregoiu";"47.81333";"23.54472";"0.5";"750";"dried out crater lake";"";"";"56.3";"0";"0";"0";"-1";"0";"0";"-1";"0";"5520";"5475";"151";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400801";"5500";"5500"
"Steregoiu";"47.81333";"23.54472";"0.5";"750";"dried out crater lake";"";"";"55";"0";"0";"0";"-1";"0";"0";"-1";"0";"5680";"5614";"153";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400802";"5500";"5500"
"Steregoiu";"47.81333";"23.54472";"0.5";"750";"dried out crater lake";"";"";"55";"0";"0";"0";"-1";"0";"0";"-1";"0";"5820";"5753";"155";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400803";"6000";"6000"
"Steregoiu";"47.81333";"23.54472";"0.5";"750";"dried out crater lake";"";"";"63.5";"0";"0";"0";"-1";"0";"0";"-1";"0";"6000";"5891";"157";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400804";"6000";"6000"
"Steregoiu";"47.81333";"23.54472";"0.5";"750";"dried out crater lake";"";"";"53";"0";"0";"0";"-1";"0";"0";"-1";"0";"6180";"6099";"160";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400805";"6000";"6000"
"Steregoiu";"47.81333";"23.54472";"0.5";"750";"dried out crater lake";"";"";"60.3";"0";"0";"0";"-1";"0";"0";"-1";"0";"6550";"6446";"165";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400806";"6500";"6500"
"Steregoiu";"47.81333";"23.54472";"0.5";"750";"dried out crater lake";"";"";"53.8";"0";"0";"0";"-1";"0";"0";"-1";"0";"6690";"6584";"167";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400807";"6500";"6500"
"Steregoiu";"47.81333";"23.54472";"0.5";"750";"dried out crater lake";"";"";"61.5";"0";"0";"0";"-1";"0";"0";"-1";"0";"6720";"6723";"169";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400808";"6500";"6500"
"Steregoiu";"47.81333";"23.54472";"0.5";"750";"dried out crater lake";"";"";"61";"0";"0";"0";"-1";"0";"0";"-1";"0";"7000";"6931";"172";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400809";"7000";"7000"
"Avrig";"45.71424";"24.394729";"10";"400";"peat bog in depression due to landslide, or oxbow";"";"";"87.5";"0.5";"0";"0";"0";"0";"-1";"0";"-1";"";"3408";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"420";"1";"Poz 783";"peat";"c14 bulk";"9210";"90";"10370";"INTCAL04";"Calib Rev 4.4";"400005";"0";"0"
"Avrig";"45.71424";"24.394729";"10";"400";"peat bog in depression due to landslide, or oxbow";"";"";"93";"0.5";"0";"0";"0";"0";"-1";"0";"-1";"";"3570";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"470";"1";"Poz 780";"peat";"c14 bulk";"9670";"60";"11120";"INTCAL04";"Calib Rev 4.4";"400006";"0";"0"
"Avrig";"45.71424";"24.394729";"10";"400";"peat bog in depression due to landslide, or oxbow";"";"";"83";"0";"0.5";"0";"0";"0";"-1";"0";"-1";"";"3732";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"510";"1";"Poz 785";"peat";"c14 bulk";"10300";"60";"12130";"INTCAL04";"Calib Rev 4.4";"400007";"0";"0"
"Avrig";"45.71424";"24.394729";"10";"400";"peat bog in depression due to landslide, or oxbow";"";"";"89.5";"0";"0";"0.5";"0";"0";"-1";"0";"-1";"";"3894";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"580";"1";"Poz 784";"peat";"c14 bulk";"12360";"70";"14200";"INTCAL04";"Calib Rev 4.4";"400008";"0";"0"
"Avrig";"45.71424";"24.394729";"10";"400";"peat bog in depression due to landslide, or oxbow";"";"";"93.5";"0.5";"0";"0";"0";"0";"-1";"0";"-1";"";"4044";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"675";"1";"Poz 779";"peat";"c14 bulk";"12670";"70";"15000";"INTCAL04";"Calib Rev 4.4";"400009";"0";"0"
"Avrig";"45.71424";"24.394729";"10";"400";"peat bog in depression due to landslide, or oxbow";"";"";"91";"0";"0";"0.5";"0";"0";"-1";"0";"-1";"";"4195";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"720";"1";"Poz 781";"peat";"c14 bulk";"13880";"90";"16650";"INTCAL04";"Calib Rev 4.4";"400010";"0";"0"
"Avrig";"45.71424";"24.394729";"10";"400";"peat bog in depression due to landslide, or oxbow";"";"";"87";"0.5";"0";"0";"0";"0";"-1";"0.5";"-1";"";"4345";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400011";"0";"0"
"Avrig";"45.71424";"24.394729";"10";"400";"peat bog in depression due to landslide, or oxbow";"";"";"91";"0.5";"0";"0";"0";"0";"-1";"0";"-1";"";"4495";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400012";"0";"0"
"Avrig";"45.71424";"24.394729";"10";"400";"peat bog in depression due to landslide, or oxbow";"";"";"93.5";"1";"0";"0";"0";"0";"-1";"0";"-1";"";"4646";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400013";"0";"0"
"Avrig";"45.71424";"24.394729";"10";"400";"peat bog in depression due to landslide, or oxbow";"";"";"92";"0";"0";"0";"0";"0";"-1";"0";"-1";"";"4796";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400014";"0";"0"
"Avrig";"45.71424";"24.394729";"10";"400";"peat bog in depression due to landslide, or oxbow";"";"";"88.5";"0";"0";"0";"0";"0";"-1";"0.5";"-1";"";"4947";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400015";"0";"0"
"Avrig";"45.71424";"24.394729";"10";"400";"peat bog in depression due to landslide, or oxbow";"";"";"87";"0.5";"0";"0";"0";"0";"-1";"0";"-1";"";"5097";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400016";"0";"0"
"Avrig";"45.71424";"24.394729";"10";"400";"peat bog in depression due to landslide, or oxbow";"";"";"92";"0";"0";"0";"0";"0";"-1";"0.5";"-1";"";"5248";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400017";"0";"0"
"Avrig";"45.71424";"24.394729";"10";"400";"peat bog in depression due to landslide, or oxbow";"";"";"94";"0";"0";"0";"0";"0";"-1";"0";"-1";"";"5398";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400018";"0";"0"
"Avrig";"45.71424";"24.394729";"10";"400";"peat bog in depression due to landslide, or oxbow";"";"";"92";"0";"0";"0";"0";"0.5";"-1";"0.5";"-1";"";"5548";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400019";"0";"0"
"Avrig";"45.71424";"24.394729";"10";"400";"peat bog in depression due to landslide, or oxbow";"";"";"94";"0";"0";"0";"0";"0";"-1";"0";"-1";"";"5699";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400020";"0";"0"
"Avrig";"45.71424";"24.394729";"10";"400";"peat bog in depression due to landslide, or oxbow";"";"";"88";"0";"0.5";"0.5";"0";"0";"-1";"0.5";"-1";"";"5849";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400021";"0";"0"
"Avrig";"45.71424";"24.394729";"10";"400";"peat bog in depression due to landslide, or oxbow";"";"";"92";"0";"0";"0";"0";"0";"-1";"0";"-1";"";"5949";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400022";"0";"0"
"Avrig";"45.71424";"24.394729";"10";"400";"peat bog in depression due to landslide, or oxbow";"";"";"87";"0";"0";"0.5";"0";"0";"-1";"0";"-1";"";"6048";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400023";"0";"0"
"Avrig";"45.71424";"24.394729";"10";"400";"peat bog in depression due to landslide, or oxbow";"";"";"89.5";"0";"0";"0";"0";"0";"-1";"0";"-1";"";"6147";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400024";"0";"0"
"Avrig";"45.71424";"24.394729";"10";"400";"peat bog in depression due to landslide, or oxbow";"";"";"86.5";"0";"0";"0";"0";"0";"-1";"0";"-1";"";"6247";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400025";"0";"0"
"Avrig";"45.71424";"24.394729";"10";"400";"peat bog in depression due to landslide, or oxbow";"";"";"91.5";"0.5";"0";"0";"0";"0";"-1";"0";"-1";"";"6346";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400026";"0";"0"
"Avrig";"45.71424";"24.394729";"10";"400";"peat bog in depression due to landslide, or oxbow";"";"";"84";"0";"0.5";"0";"0";"0";"-1";"0.5";"-1";"";"6445";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400027";"0";"0"
"Avrig";"45.71424";"24.394729";"10";"400";"peat bog in depression due to landslide, or oxbow";"";"";"85.5";"0.5";"0";"0";"0";"0";"-1";"0.5";"-1";"";"6545";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400028";"0";"0"
"Avrig";"45.71424";"24.394729";"10";"400";"peat bog in depression due to landslide, or oxbow";"";"";"82.5";"0";"0";"0";"0";"0";"-1";"0";"-1";"";"6644";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400029";"0";"0"
"Avrig";"45.71424";"24.394729";"10";"400";"peat bog in depression due to landslide, or oxbow";"";"";"81.5";"0";"0";"0";"0";"0";"-1";"0";"-1";"";"6743";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400030";"0";"0"
"Avrig";"45.71424";"24.394729";"10";"400";"peat bog in depression due to landslide, or oxbow";"";"";"84";"0";"0";"0";"0";"0.5";"-1";"0";"-1";"";"6843";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400031";"0";"0"
"Avrig";"45.71424";"24.394729";"10";"400";"peat bog in depression due to landslide, or oxbow";"";"";"89";"0";"0";"0";"0";"0";"-1";"0";"-1";"";"6942";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400032";"0";"0"
"Avrig";"45.71424";"24.394729";"10";"400";"peat bog in depression due to landslide, or oxbow";"";"";"82.5";"0";"0";"0";"0";"0";"-1";"0";"-1";"";"7041";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400033";"0";"0"
"Avrig_2";"45.71424";"24.394729";"10";"400";"peat bog in depression due to landslide, or oxbow";"";"";"93";"0";"0.5";"0.5";"-1";"0";"";"0";"-1";"";"2914";"730";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400034";"0";"0"
"Avrig_2";"45.71424";"24.394729";"10";"400";"peat bog in depression due to landslide, or oxbow";"";"";"88";"0";"0.5";"0.5";"-1";"0";"";"0.5";"-1";"";"2968";"740";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400035";"0";"0"
"Avrig_2";"45.71424";"24.394729";"10";"400";"peat bog in depression due to landslide, or oxbow";"";"";"92";"0";"0";"0.5";"-1";"0";"";"0.5";"-1";"";"3021";"750";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400036";"0";"0"
"Avrig_2";"45.71424";"24.394729";"10";"400";"peat bog in depression due to landslide, or oxbow";"";"";"91";"0";"0.5";"0";"-1";"0";"";"0.5";"-1";"";"3075";"760";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400037";"0";"0"
"Avrig_2";"45.71424";"24.394729";"10";"400";"peat bog in depression due to landslide, or oxbow";"";"";"90.5";"0";"0";"0";"-1";"0";"";"0";"-1";"";"3128";"770";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400038";"0";"0"
"Avrig_2";"45.71424";"24.394729";"10";"400";"peat bog in depression due to landslide, or oxbow";"";"";"92.5";"0";"0";"0";"-1";"0";"";"0.5";"-1";"";"3182";"780";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400039";"0";"0"
"Avrig_2";"45.71424";"24.394729";"10";"400";"peat bog in depression due to landslide, or oxbow";"";"";"91.5";"0";"0";"0";"-1";"0";"";"0";"-1";"";"3235";"790";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400040";"0";"0"
"Avrig_2";"45.71424";"24.394729";"10";"400";"peat bog in depression due to landslide, or oxbow";"";"";"93";"0";"0";"0";"-1";"0";"";"0";"-1";"";"3288";"800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400041";"0";"0"
"Avrig_2";"45.71424";"24.394729";"10";"400";"peat bog in depression due to landslide, or oxbow";"";"";"86";"0";"0.5";"0";"-1";"0";"";"0.5";"-1";"";"3395";"820";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400043";"0";"0"
"Avrig_2";"45.71424";"24.394729";"10";"400";"peat bog in depression due to landslide, or oxbow";"";"";"87";"0.5";"1.5";"0";"-1";"0";"";"0.5";"-1";"";"3449";"830";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400044";"0";"0"
"Avrig_2";"45.71424";"24.394729";"10";"400";"peat bog in depression due to landslide, or oxbow";"";"";"86";"0";"0";"0";"-1";"0";"";"0.5";"-1";"";"3502";"840";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400045";"0";"0"
"Keszthely";"46.7705";"17.1973";"NA";"106";"Marsh land";"";"";"60";"2.3";"0.2";"-1";"-1";"-1";"-1";"0";"0";"";"4530";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400235";"0";"0"
"Avrig_2";"45.71424";"24.394729";"10";"400";"peat bog in depression due to landslide, or oxbow";"";"";"87";"0";"0";"0.5";"-1";"0";"";"0";"-1";"";"3663";"870";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400048";"0";"0"
"Avrig_2";"45.71424";"24.394729";"10";"400";"peat bog in depression due to landslide, or oxbow";"";"";"90.5";"0.5";"0.5";"0";"-1";"0";"";"0.5";"-1";"";"3716";"880";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400049";"0";"0"
"Avrig_2";"45.71424";"24.394729";"10";"400";"peat bog in depression due to landslide, or oxbow";"";"";"93";"0";"0";"0.5";"-1";"0";"";"0";"-1";"";"3770";"890";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400050";"0";"0"
"Avrig_2";"45.71424";"24.394729";"10";"400";"peat bog in depression due to landslide, or oxbow";"";"";"88.5";"0";"0.5";"0.5";"-1";"0";"";"0";"-1";"";"3823";"900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400051";"0";"0"
"Avrig_2";"45.71424";"24.394729";"10";"400";"peat bog in depression due to landslide, or oxbow";"";"";"91.5";"0";"0";"0";"-1";"0";"";"0";"-1";"";"3877";"910";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400052";"0";"0"
"Avrig_2";"45.71424";"24.394729";"10";"400";"peat bog in depression due to landslide, or oxbow";"";"";"93.5";"0";"0";"0.5";"-1";"0";"";"0.5";"-1";"";"3930";"920";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400053";"0";"0"
"Avrig_2";"45.71424";"24.394729";"10";"400";"peat bog in depression due to landslide, or oxbow";"";"";"93.5";"0.5";"0.5";"0.5";"-1";"0";"";"0";"-1";"";"3983";"930";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400054";"0";"0"
"Avrig_2";"45.71424";"24.394729";"10";"400";"peat bog in depression due to landslide, or oxbow";"";"";"94.5";"0";"0.5";"0";"-1";"0";"";"0.5";"-1";"";"4037";"940";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400055";"0";"0"
"Avrig_2";"45.71424";"24.394729";"10";"400";"peat bog in depression due to landslide, or oxbow";"";"";"93.5";"0";"0";"0";"-1";"0";"";"0";"-1";"";"4091";"950";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400056";"0";"0"
"Avrig_2";"45.71424";"24.394729";"10";"400";"peat bog in depression due to landslide, or oxbow";"";"";"92.5";"0";"0";"0";"-1";"0";"";"0";"-1";"";"4144";"960";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400057";"0";"0"
"Avrig_2";"45.71424";"24.394729";"10";"400";"peat bog in depression due to landslide, or oxbow";"";"";"93.5";"0";"0";"0";"-1";"0";"";"0";"-1";"";"4198";"970";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400058";"0";"0"
"Avrig_2";"45.71424";"24.394729";"10";"400";"peat bog in depression due to landslide, or oxbow";"";"";"94";"0";"0";"0.5";"-1";"0";"";"0";"-1";"";"4238";"980";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400059";"0";"0"
"Avrig_2";"45.71424";"24.394729";"10";"400";"peat bog in depression due to landslide, or oxbow";"";"";"95.5";"0.5";"0";"0";"-1";"0";"";"0";"-1";"";"4266";"990";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400060";"0";"0"
"Avrig_2";"45.71424";"24.394729";"10";"400";"peat bog in depression due to landslide, or oxbow";"";"";"90.5";"0";"0.5";"0.5";"-1";"0";"";"0";"-1";"";"4293";"1000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400061";"0";"0"
"Avrig_2";"45.71424";"24.394729";"10";"400";"peat bog in depression due to landslide, or oxbow";"";"";"92.5";"0.5";"0.5";"0";"-1";"0";"";"0";"-1";"";"4321";"1010";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400062";"0";"0"
"Avrig_2";"45.71424";"24.394729";"10";"400";"peat bog in depression due to landslide, or oxbow";"";"";"95";"0";"0.5";"0";"-1";"0";"";"0";"-1";"";"4348";"1020";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400063";"0";"0"
"Avrig_2";"45.71424";"24.394729";"10";"400";"peat bog in depression due to landslide, or oxbow";"";"";"87.5";"0.5";"0.5";"0";"-1";"0";"";"1";"-1";"";"4376";"1030";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400064";"0";"0"
"Avrig_2";"45.71424";"24.394729";"10";"400";"peat bog in depression due to landslide, or oxbow";"";"";"86.5";"0";"0";"0.5";"-1";"0";"";"0.5";"-1";"";"4403";"1040";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"400065";"0";"0"
